MPNN 0.001 64 4 0.5 False 79.18 $\pm$ 0.61 
MPNN 0.001 64 4 0.5 True 79.60 $\pm$ 0.33 
MPNN 0.001 64 1 0.0 True 79.51 $\pm$ 0.60 
MPNN 0.001 128 4 0.0 True 79.24 $\pm$ 0.03 
MPNN 0.001 128 4 0.0 False 76.77 $\pm$ 0.72 
MPNN 0.001 256 3 0.1 True 79.28 $\pm$ 0.56 
MPNN 0.001 64 1 0.0 False 78.78 $\pm$ 0.51 
MPNN 0.001 256 3 0.1 False 78.19 $\pm$ 0.73 
MPNN 0.001 64 1 0.1 True 79.47 $\pm$ 0.29 
MPNN 0.001 512 2 0.2 False 78.56 $\pm$ 1.24 
MPNN 0.001 64 4 0.5 True 79.73 $\pm$ 0.39 
MPNN 0.001 64 1 0.1 False 79.10 $\pm$ 0.74 
MPNN 0.001 64 4 0.5 False 79.55 $\pm$ 0.85 
MPNN 0.001 64 1 0.2 True 79.63 $\pm$ 0.21 
MPNN 0.001 512 2 0.3 True 79.21 $\pm$ 0.76 
MPNN 0.001 128 4 0.1 False 78.27 $\pm$ 0.66 
MPNN 0.001 128 4 0.1 True 79.09 $\pm$ 0.34 
MPNN 0.001 64 1 0.2 False 79.23 $\pm$ 0.55 
MPNN 0.001 64 1 0.3 True 79.62 $\pm$ 0.27 
MPNN 0.001 64 4 0.6 True 79.31 $\pm$ 0.84 
MPNN 0.001 256 3 0.2 True 78.95 $\pm$ 1.11 
MPNN 0.001 64 1 0.3 False 79.04 $\pm$ 0.36 
MPNN 0.001 256 3 0.2 False 78.89 $\pm$ 1.08 
MPNN 0.001 64 1 0.4 True 79.52 $\pm$ 0.61 
MPNN 0.001 64 4 0.6 False 79.07 $\pm$ 0.87 
MPNN 0.001 64 1 0.4 False 79.17 $\pm$ 0.33 
MPNN 0.001 64 4 0.7 True 79.13 $\pm$ 0.83 
MPNN 0.001 128 4 0.2 False 78.39 $\pm$ 0.50 
MPNN 0.001 128 4 0.2 True 79.68 $\pm$ 0.18 
MPNN 0.001 64 1 0.5 True 79.79 $\pm$ 0.22 
MPNN 0.001 64 1 0.5 False 79.40 $\pm$ 0.37 
MPNN 0.001 64 1 0.5 True 79.79 $\pm$ 0.22 
MPNN 0.001 512 2 0.3 False 78.87 $\pm$ 0.91 
MPNN 0.001 64 4 0.7 False 77.30 $\pm$ 1.08 
MPNN 0.001 256 3 0.3 True 79.55 $\pm$ 0.58 
MPNN 0.001 64 5 0.0 True 78.61 $\pm$ 0.27 
MPNN 0.001 512 2 0.4 True 79.81 $\pm$ 1.27 
MPNN 0.001 64 1 0.5 False 79.49 $\pm$ 0.31 
MPNN 0.001 256 3 0.3 False 78.80 $\pm$ 0.80 
MPNN 0.001 128 4 0.3 False 78.81 $\pm$ 1.28 
MPNN 0.001 128 4 0.3 True 79.64 $\pm$ 0.75 
MPNN 0.001 64 1 0.6 True 79.51 $\pm$ 0.20 
MPNN 0.001 64 1 0.6 False 79.33 $\pm$ 0.24 
MPNN 0.001 64 1 0.7 True 79.33 $\pm$ 0.34 
MPNN 0.001 64 5 0.1 True 78.91 $\pm$ 0.12 
MPNN 0.001 64 1 0.7 False 79.00 $\pm$ 0.38 
MPNN 0.001 64 5 0.0 False 75.38 $\pm$ 1.04 
MPNN 0.001 128 4 0.4 False 79.21 $\pm$ 0.58 
MPNN 0.001 128 4 0.4 True 79.73 $\pm$ 0.55 
MPNN 0.001 64 2 0.0 True 79.48 $\pm$ 0.26 
MPNN 0.001 256 3 0.4 True 79.40 $\pm$ 0.42 
MPNN 0.001 256 3 0.4 False 79.02 $\pm$ 0.72 
MPNN 0.001 64 2 0.0 False 78.66 $\pm$ 0.80 
MPNN 0.001 64 5 0.2 True 79.05 $\pm$ 0.32 
MPNN 0.001 64 2 0.1 True 79.40 $\pm$ 0.39 
MPNN 0.001 512 2 0.4 False 79.15 $\pm$ 0.35 
MPNN 0.001 512 2 0.5 True 79.35 $\pm$ 0.90 
MPNN 0.001 128 4 0.5 False 78.79 $\pm$ 0.87 
MPNN 0.001 128 4 0.5 True 79.39 $\pm$ 0.73 
MPNN 0.001 64 2 0.1 False 79.45 $\pm$ 0.90 
MPNN 0.001 64 5 0.1 False 77.87 $\pm$ 0.37 
MPNN 0.001 64 2 0.2 True 79.70 $\pm$ 0.31 
MPNN 0.001 64 5 0.3 True 79.09 $\pm$ 0.32 
MPNN 0.001 256 3 0.5 True 79.57 $\pm$ 0.55 
MPNN 0.001 64 2 0.2 False 79.62 $\pm$ 0.81 
MPNN 0.001 256 3 0.5 False 78.99 $\pm$ 1.45 
MPNN 0.001 64 2 0.3 True 79.95 $\pm$ 0.20 
MPNN 0.001 128 4 0.5 False 79.11 $\pm$ 0.58 
MPNN 0.001 128 4 0.5 True 79.66 $\pm$ 0.60 
MPNN 0.001 64 5 0.4 True 79.24 $\pm$ 0.70 
MPNN 0.001 64 2 0.3 False 79.56 $\pm$ 0.68 
MPNN 0.001 64 5 0.2 False 77.96 $\pm$ 0.79 
MPNN 0.001 64 2 0.4 True 80.01 $\pm$ 0.42 
MPNN 0.001 64 2 0.4 False 79.71 $\pm$ 0.75 
MPNN 0.001 512 2 0.5 True 79.47 $\pm$ 0.83 
MPNN 0.001 256 3 0.5 True 79.43 $\pm$ 0.66 
MPNN 0.001 512 2 0.5 False 79.60 $\pm$ 0.47 
MPNN 0.001 128 4 0.6 False 79.25 $\pm$ 0.87 
MPNN 0.001 128 4 0.6 True 79.24 $\pm$ 0.69 
MPNN 0.001 64 5 0.5 True 78.97 $\pm$ 0.60 
MPNN 0.001 64 2 0.5 True 80.16 $\pm$ 0.48 
MPNN 0.001 256 3 0.5 False 79.19 $\pm$ 0.94 
