MPNN 0.001 64 1 0.0 True 95.82 $\pm$ 0.28 
MPNN 0.001 64 1 0.0 False 95.27 $\pm$ 0.59 
MPNN 0.001 128 1 0.0 True 96.06 $\pm$ 0.10 
MPNN 0.001 128 1 0.0 False 95.80 $\pm$ 0.08 
MPNN 0.001 256 1 0.0 True 95.92 $\pm$ 0.17 
MPNN 0.001 256 1 0.0 False 95.86 $\pm$ 0.21 
MPNN 0.001 64 1 0.1 True 95.84 $\pm$ 0.11 
MPNN 0.001 64 1 0.1 False 95.80 $\pm$ 0.10 
MPNN 0.001 128 1 0.1 True 95.81 $\pm$ 0.36 
MPNN 0.001 512 1 0.0 True 96.13 $\pm$ 0.05 
MPNN 0.001 128 1 0.1 False 95.88 $\pm$ 0.07 
MPNN 0.001 512 1 0.0 False 95.71 $\pm$ 0.14 
MPNN 0.001 64 1 0.2 False 95.67 $\pm$ 0.12 
MPNN 0.001 64 1 0.2 True 95.90 $\pm$ 0.26 
MPNN 0.001 256 1 0.1 True 96.01 $\pm$ 0.06 
MPNN 0.001 256 1 0.1 False 95.67 $\pm$ 0.09 
MPNN 0.001 128 1 0.2 True 96.01 $\pm$ 0.16 
MPNN 0.001 128 1 0.2 False 95.77 $\pm$ 0.20 
MPNN 0.001 64 1 0.3 False 95.63 $\pm$ 0.15 
MPNN 0.001 64 1 0.3 True 95.64 $\pm$ 0.24 
MPNN 0.001 128 1 0.3 True 96.06 $\pm$ 0.03 
MPNN 0.001 128 1 0.3 False 95.63 $\pm$ 0.40 
MPNN 0.001 256 1 0.2 True 96.07 $\pm$ 0.14 
MPNN 0.001 64 1 0.4 False 95.61 $\pm$ 0.27 
MPNN 0.001 256 1 0.2 False 95.66 $\pm$ 0.04 
MPNN 0.001 64 1 0.4 True 95.86 $\pm$ 0.10 
MPNN 0.001 512 1 0.1 True 95.77 $\pm$ 0.29 
MPNN 0.001 128 1 0.4 True 96.00 $\pm$ 0.39 
MPNN 0.001 512 1 0.1 False 95.55 $\pm$ 0.13 
MPNN 0.001 128 1 0.4 False 95.72 $\pm$ 0.35 
MPNN 0.001 64 1 0.5 False 95.29 $\pm$ 0.10 
MPNN 0.001 64 1 0.5 True 95.93 $\pm$ 0.14 
MPNN 0.001 256 1 0.3 True 95.93 $\pm$ 0.21 
MPNN 0.001 256 1 0.3 False 95.72 $\pm$ 0.08 
MPNN 0.001 128 1 0.5 True 96.17 $\pm$ 0.12 
MPNN 0.001 64 1 0.5 False 95.33 $\pm$ 0.20 
MPNN 0.001 64 1 0.5 True 95.94 $\pm$ 0.15 
MPNN 0.001 128 1 0.5 False 95.42 $\pm$ 0.36 
MPNN 0.001 64 1 0.6 False 95.07 $\pm$ 0.03 
MPNN 0.001 64 1 0.6 True 95.67 $\pm$ 0.24 
MPNN 0.001 128 1 0.5 True 96.17 $\pm$ 0.12 
MPNN 0.001 128 1 0.5 False 95.20 $\pm$ 0.14 
MPNN 0.001 256 1 0.4 True 96.05 $\pm$ 0.12 
MPNN 0.001 512 1 0.2 True 95.59 $\pm$ 0.44 
MPNN 0.001 256 1 0.4 False 95.87 $\pm$ 0.10 
MPNN 0.001 64 1 0.7 False 94.64 $\pm$ 0.19 
MPNN 0.001 64 1 0.7 True 95.32 $\pm$ 0.22 
MPNN 0.001 512 1 0.2 False 95.53 $\pm$ 0.05 
MPNN 0.001 128 1 0.6 True 95.88 $\pm$ 0.38 
MPNN 0.001 128 1 0.6 False 95.48 $\pm$ 0.27 
MPNN 0.001 256 1 0.5 True 96.01 $\pm$ 0.40 
MPNN 0.001 64 2 0.0 False 95.32 $\pm$ 0.39 
MPNN 0.001 64 2 0.0 True 95.58 $\pm$ 0.14 
MPNN 0.001 256 1 0.5 False 95.64 $\pm$ 0.11 
MPNN 0.001 128 1 0.7 True 95.95 $\pm$ 0.11 
MPNN 0.001 128 1 0.7 False 95.41 $\pm$ 0.09 
MPNN 0.001 64 2 0.1 False 95.85 $\pm$ 0.11 
MPNN 0.001 64 2 0.1 True 95.63 $\pm$ 0.16 
MPNN 0.001 512 1 0.3 True 95.93 $\pm$ 0.33 
MPNN 0.001 256 1 0.5 True 96.16 $\pm$ 0.15 
MPNN 0.001 128 2 0.0 True 95.77 $\pm$ 0.28 
MPNN 0.001 128 2 0.0 False 95.47 $\pm$ 0.18 
MPNN 0.001 256 1 0.5 False 95.68 $\pm$ 0.18 
MPNN 0.001 512 1 0.3 False 95.44 $\pm$ 0.06 
MPNN 0.001 64 2 0.2 False 95.89 $\pm$ 0.06 
MPNN 0.001 64 2 0.2 True 95.76 $\pm$ 0.18 
MPNN 0.001 128 2 0.1 True 95.67 $\pm$ 0.12 
MPNN 0.001 128 2 0.1 False 95.84 $\pm$ 0.34 
MPNN 0.001 256 1 0.6 True 96.09 $\pm$ 0.23 
MPNN 0.001 256 1 0.6 False 95.85 $\pm$ 0.08 
MPNN 0.001 64 2 0.3 False 94.90 $\pm$ 0.19 
